"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.20E+00,-2.53E-01,4.69E-01,3.63E+00,6.35E-01,0.295168892,6.96E-01,-6.29E-02,-1.94E-01,2.82E-01,1.68E-01,1.77E-01,-2.05E-01
3.47E+00,-4.31E-01,3.55E-01,2.87E+00,4.32E-01,0.406500994,8.42E-01,5.19E-02,-1.93E-01,2.91E-01,1.14E-01,2.04E-01,-1.26E-01
2.95E+00,-3.91E-01,2.03E-01,3.72E+00,7.09E-01,0.307319313,7.46E-01,8.58E-02,-2.70E-01,2.05E-01,1.14E-01,1.73E-01,-1.49E-01
3.24E+00,-1.51E-01,1.97E-01,3.91E+00,1.40E-01,0.273642411,7.97E-01,8.89E-02,-2.44E-01,1.43E-01,1.25E-01,1.66E-01,-1.06E-01
2.84E+00,-3.01E-01,2.57E-01,3.88E+00,5.41E-01,0.340327142,8.72E-01,1.41E-02,-2.69E-01,2.50E-01,1.80E-01,1.97E-01,-1.57E-01
3.84E+00,-5.55E-01,2.90E-01,3.56E+00,4.81E-01,0.378910074,9.14E-01,1.52E-02,-2.39E-01,2.96E-01,2.18E-02,1.29E-01,-2.55E-01
3.40E+00,-3.98E-01,4.34E-02,3.05E+00,9.97E-01,0.334946039,6.32E-01,5.49E-03,-2.24E-01,2.68E-01,2.19E-01,5.38E-02,-1.66E-01
3.50E+00,-6.48E-01,-2.20E-03,2.83E+00,8.09E-01,0.369530872,7.10E-01,3.09E-02,-2.28E-01,2.82E-01,1.33E-01,2.92E-01,-1.38E-01
3.54E+00,-2.24E-01,-1.26E-01,2.96E+00,9.83E-01,0.303951585,7.69E-01,2.92E-02,-2.26E-01,2.16E-01,1.94E-01,2.21E-01,-1.50E-01
2.90E+00,-4.15E-01,2.91E-01,3.31E+00,5.28E-01,0.299679276,6.28E-01,-5.37E-03,-1.74E-01,1.79E-01,2.06E-01,1.82E-01,-1.80E-01
3.40E+00,-5.59E-01,9.59E-01,2.83E+00,6.30E-01,0.399579893,7.26E-01,-2.22E-02,-2.44E-01,2.76E-01,2.37E-01,1.09E-01,-6.75E-02
2.46E+00,-5.92E-01,7.43E-01,2.95E+00,6.55E-01,0.400139933,6.67E-01,9.99E-02,-2.95E-01,2.53E-01,1.52E-01,1.96E-01,-1.02E-01
2.99E+00,-3.33E-01,2.03E-01,3.60E+00,6.45E-01,0.40225221,8.62E-01,7.29E-02,-2.43E-01,2.93E-01,7.32E-02,1.45E-01,-1.37E-01
4.11E+00,-2.88E-01,2.41E-01,4.02E+00,6.95E-01,0.302232763,8.79E-01,-8.44E-03,-1.96E-01,2.15E-01,1.13E-01,1.58E-01,-1.71E-01
1.52E+00,-5.06E-01,1.69E-01,3.37E+00,6.13E-01,0.375768595,7.74E-01,6.98E-02,-2.84E-01,2.46E-01,1.63E-01,1.46E-01,-1.61E-01
3.41E+00,-2.23E-01,5.57E-01,2.97E+00,8.26E-01,0.313082749,6.73E-01,7.14E-02,-2.99E-01,2.63E-01,1.31E-01,1.58E-01,-2.10E-01
2.68E+00,-1.27E-01,5.50E-01,2.48E+00,7.95E-01,0.289896447,9.24E-01,5.99E-02,-2.16E-01,2.51E-01,1.22E-01,1.84E-01,-1.18E-01
3.17E+00,-4.75E-01,3.35E-01,4.04E+00,5.68E-01,0.356501462,8.68E-01,6.44E-02,-2.02E-01,2.44E-01,1.16E-01,1.38E-01,-1.98E-01
2.21E+00,3.41E-02,4.38E-01,3.88E+00,4.51E-01,0.408855273,2.70E-01,7.96E-02,-3.20E-02,2.85E-01,1.04E-01,2.19E-01,-3.96E-02
2.83E+00,-1.17E-01,5.96E-02,4.04E+00,5.61E-01,0.378326631,4.35E-01,6.08E-02,4.96E-03,1.45E-01,1.25E-01,2.64E-01,-6.27E-02
2.68E+00,-1.32E-01,5.60E-02,4.33E+00,4.48E-01,0.350465882,1.68E-01,6.47E-02,3.62E-03,1.97E-01,1.48E-01,2.60E-01,-1.89E-01
1.83E+00,-4.73E-01,1.62E-01,3.76E+00,8.27E-01,0.160911717,3.09E-01,6.73E-02,-5.83E-02,2.12E-01,1.57E-01,1.74E-01,-1.15E-01
1.60E+00,5.57E-01,-3.84E-01,3.90E+00,9.55E-01,0.366365082,3.70E-01,2.98E-02,-1.38E-01,2.24E-01,2.52E-01,2.73E-01,-1.85E-01
2.19E+00,9.35E-03,8.23E-02,4.38E+00,7.21E-01,0.374629495,4.81E-01,4.61E-02,-5.61E-02,1.24E-01,2.48E-01,2.82E-01,-6.21E-02
2.16E+00,-2.01E-01,-6.55E-02,3.29E+00,4.38E-01,0.339163192,3.71E-02,8.50E-02,-1.07E-01,2.25E-01,1.67E-01,2.44E-01,-2.03E-01
2.20E+00,-8.82E-02,-2.52E-01,4.19E+00,3.83E-01,0.347900942,9.30E-02,6.79E-02,-3.19E-02,2.26E-01,2.66E-01,2.49E-01,-2.20E-01
2.27E+00,-4.36E-01,-2.22E-01,4.44E+00,5.95E-01,0.368332191,3.84E-01,-7.22E-03,-4.91E-02,2.59E-01,1.96E-01,2.36E-01,-1.48E-01
2.91E+00,-4.18E-01,2.16E-01,4.47E+00,7.40E-01,0.385811122,4.41E-01,1.45E-02,-3.20E-02,2.13E-01,2.23E-01,2.87E-01,-1.37E-01
2.81E+00,-1.05E-01,3.55E-02,4.18E+00,6.23E-01,0.290686376,4.65E-01,8.38E-02,-5.63E-02,2.66E-01,2.32E-01,2.16E-01,-1.50E-01
2.99E+00,-3.88E-01,3.98E-02,4.32E+00,6.54E-01,0.374508183,4.06E-01,4.05E-02,-8.11E-02,2.14E-01,1.40E-01,2.03E-01,-5.41E-02
2.60E+00,-4.72E-02,2.54E-01,3.16E+00,7.57E-01,0.299691225,2.53E-01,3.40E-02,7.07E-02,2.95E-01,2.41E-01,2.91E-01,-1.64E-01
2.68E+00,4.17E-02,1.30E-01,4.20E+00,6.45E-01,0.346210525,3.32E-01,6.75E-02,-5.51E-02,1.69E-01,1.68E-01,2.91E-01,-1.06E-01
2.86E+00,-1.57E-01,-2.53E-01,3.85E+00,9.20E-01,0.265555582,8.35E-01,2.28E-02,-4.00E-02,2.20E-01,1.92E-01,2.76E-01,-9.93E-02
2.94E+00,-3.15E-03,1.41E-01,4.35E+00,2.96E-01,0.384151467,2.90E-01,4.24E-02,-1.00E-01,2.87E-01,1.93E-01,2.38E-01,-4.99E-02
2.25E+00,-1.57E-02,-2.12E-01,4.01E+00,7.34E-01,0.206250776,3.68E-01,9.91E-02,-6.76E-02,2.66E-01,1.51E-01,2.67E-01,-2.39E-01
2.23E+00,-3.64E-02,7.15E-02,3.99E+00,8.23E-01,0.402180639,1.49E-01,6.25E-02,-2.44E-02,2.55E-01,1.82E-01,2.36E-01,-1.28E-01
1.67E+00,2.73E-01,2.47E-01,3.43E+00,7.29E-01,0.335327793,3.79E-01,4.38E-02,9.45E-02,2.85E-01,1.59E-01,2.51E-01,-1.39E-01
2.62E+00,-1.70E-01,-4.22E-02,4.43E+00,4.90E-01,0.291975068,8.38E-02,4.86E-02,-4.40E-02,2.36E-01,1.22E-01,2.43E-01,-4.45E-02
2.09E+00,2.97E-01,1.99E-01,4.26E+00,2.20E-01,0.300681643,6.34E-01,4.31E-02,-1.18E-01,1.81E-01,1.93E-01,2.82E-01,-1.35E-01
1.55E+00,5.89E-03,-5.62E-02,4.11E+00,8.47E-01,0.341640767,3.40E-01,9.22E-02,-2.66E-02,1.60E-01,2.92E-01,2.15E-01,-1.34E-01
1.65E+00,1.06E-01,-1.96E-01,4.36E+00,3.52E-01,0.258532231,2.81E-01,4.62E-02,-5.88E-02,2.55E-01,1.44E-01,2.76E-01,-6.09E-02
1.79E+00,2.90E-01,-2.92E-01,4.11E+00,2.91E-01,0.301577873,2.73E-01,8.09E-02,-9.35E-02,1.20E-01,1.60E-01,3.00E-01,-1.76E-01
2.69E+00,2.28E-01,4.76E-02,4.32E+00,2.39E-01,0.294479932,2.66E-01,3.57E-02,-1.06E-01,2.47E-01,1.07E-01,2.25E-01,-1.51E-01
2.79E+00,-5.55E-01,4.67E-01,3.54E+00,3.64E-01,0.317787544,5.45E-01,5.73E-02,-1.63E-02,2.26E-01,1.60E-01,2.25E-01,-1.02E-01
2.62E+00,-4.42E-01,3.92E-01,1.95E+00,4.18E-01,0.399919101,7.50E-01,-9.14E-03,-3.19E-02,2.46E-01,2.45E-01,2.46E-01,-1.37E-01
2.79E+00,-1.42E-01,5.53E-01,2.58E+00,5.72E-01,0.370209205,4.02E-01,1.57E-02,-1.20E-01,1.51E-01,2.14E-01,2.05E-01,-8.98E-02
1.69E+00,-3.38E-01,9.17E-02,2.35E+00,6.68E-01,0.279756136,8.69E-01,7.99E-02,-7.66E-02,2.60E-01,2.26E-01,2.53E-01,-2.30E-01
2.77E+00,-7.54E-02,4.14E-01,2.86E+00,8.29E-01,0.324441712,2.67E-01,-7.50E-03,-1.76E-01,1.21E-01,2.10E-01,1.84E-01,-2.25E-01
1.87E+00,-8.82E-02,5.94E-01,2.85E+00,2.16E-01,0.374014339,3.08E-01,5.20E-02,-1.13E-01,2.31E-01,2.56E-01,1.31E-01,-7.82E-02
2.31E+00,-2.82E-01,2.25E-01,3.12E+00,5.97E-01,0.355461221,3.46E-01,3.38E-02,-1.19E-01,2.46E-01,2.76E-01,1.89E-01,-2.07E-01
1.71E+00,-3.96E-01,3.95E-02,3.62E+00,7.47E-01,0.267202833,9.41E-01,-4.78E-02,-5.00E-02,2.36E-01,1.59E-01,2.94E-01,-2.03E-01
1.88E+00,-3.99E-02,9.88E-03,2.43E+00,6.76E-01,0.290799831,1.85E-01,-2.57E-02,-1.03E-01,1.50E-01,1.18E-01,2.37E-01,-2.83E-01
2.16E+00,-3.23E-01,4.06E-01,2.63E+00,3.71E-01,0.384907656,8.88E-02,-8.99E-02,-1.79E-01,2.42E-01,2.23E-01,2.78E-01,-2.03E-01
2.47E+00,-6.80E-02,2.32E-01,3.07E+00,1.41E-01,0.36016796,2.97E-01,-1.34E-02,-1.72E-01,2.91E-01,2.04E-01,2.19E-01,-1.89E-01
2.68E+00,-3.00E-01,2.64E-01,3.54E+00,7.63E-01,0.265217697,5.56E-02,-6.09E-02,-1.21E-01,2.68E-01,2.11E-01,2.73E-01,-2.02E-01
2.64E+00,-7.59E-02,6.92E-01,2.15E+00,7.12E-01,0.357374414,2.99E-01,7.03E-02,-4.59E-02,2.99E-01,2.32E-01,2.99E-01,-1.82E-01
2.59E+00,-6.36E-01,4.89E-01,3.75E+00,7.61E-01,0.334810215,3.98E-01,4.71E-02,-7.09E-02,2.19E-01,2.36E-01,2.66E-01,-2.21E-01
3.00E+00,-6.79E-01,1.90E-01,2.75E+00,5.55E-01,0.371415535,4.47E-01,-3.97E-02,-1.60E-01,2.21E-01,2.47E-01,2.63E-01,-1.38E-01
2.77E+00,-4.13E-01,1.77E-01,3.51E+00,3.54E-01,0.393528146,5.50E-01,-3.73E-02,-6.83E-02,2.66E-01,2.04E-01,2.77E-01,-2.50E-01
2.06E+00,-3.26E-01,6.43E-01,4.14E+00,7.78E-01,0.38126733,2.32E-01,-1.45E-02,-1.15E-01,2.27E-01,1.55E-01,1.24E-01,-1.68E-01
1.95E+00,-6.13E-01,2.32E-01,3.24E+00,5.36E-01,0.384429233,8.46E-01,5.03E-02,-1.10E-01,2.05E-01,2.71E-01,1.88E-01,-1.69E-01
1.90E+00,-1.89E-01,5.24E-01,2.83E+00,7.86E-01,0.346647228,2.63E-01,9.14E-02,-1.76E-01,2.24E-01,1.74E-01,2.45E-01,-1.59E-01
2.03E+00,-4.82E-01,4.96E-01,2.45E+00,2.72E-01,0.388853244,6.48E-01,1.09E-02,-1.23E-01,2.49E-01,2.42E-01,2.90E-01,-2.91E-01
1.89E+00,-2.13E-01,2.79E-01,3.85E+00,5.24E-01,0.388856469,2.10E-01,-1.57E-02,-9.25E-03,2.38E-01,1.96E-01,2.65E-01,-1.86E-01
1.75E+00,-2.92E-01,6.39E-01,2.33E+00,4.15E-01,0.268732453,3.83E-01,3.60E-02,-1.19E-01,2.93E-01,2.07E-01,1.82E-01,-1.64E-01
2.71E+00,-3.48E-01,4.71E-01,3.62E+00,7.77E-01,0.409475059,4.79E-01,4.98E-02,-1.15E-01,2.62E-01,2.25E-01,2.96E-01,-2.15E-01
2.22E+00,-5.10E-01,6.04E-01,2.52E+00,6.84E-01,0.338778875,3.90E-01,6.05E-02,-9.79E-02,2.64E-01,2.75E-01,2.10E-01,-2.23E-01
2.66E+00,-1.32E-01,3.02E-01,3.29E+00,5.92E-01,0.298350931,7.66E-01,6.52E-03,-1.41E-01,2.61E-01,1.79E-01,1.78E-01,-1.42E-01
2.22E+00,-3.38E-01,3.07E-01,3.52E+00,6.05E-01,0.40445574,4.35E-01,9.31E-02,-9.27E-02,2.46E-01,2.35E-01,2.82E-01,-1.88E-01
2.85E+00,-2.48E-01,4.29E-01,3.69E+00,7.40E-01,0.39276162,5.17E-01,2.98E-02,-2.05E-01,2.10E-01,1.09E-01,2.89E-01,5.44E-02
3.35E+00,-4.00E-01,4.21E-01,3.51E+00,6.54E-01,0.351785503,6.29E-01,5.32E-02,-1.77E-01,1.59E-01,9.47E-02,2.91E-01,-1.60E-01
2.91E+00,-3.57E-01,4.99E-01,4.05E+00,4.17E-01,0.353362216,6.43E-01,7.48E-02,-1.73E-01,2.44E-01,1.50E-01,2.94E-01,-4.82E-02
2.78E+00,-3.17E-01,3.86E-01,3.59E+00,8.15E-01,0.277694591,7.40E-01,7.68E-02,-1.41E-01,1.76E-01,3.89E-02,2.45E-01,-2.60E-02
2.48E+00,-5.24E-01,7.44E-02,2.93E+00,9.26E-01,0.397057663,3.09E-01,9.06E-02,-8.97E-02,1.91E-01,1.37E-01,2.53E-01,-6.99E-02
2.68E+00,-3.72E-01,3.90E-01,2.85E+00,6.89E-01,0.377840353,9.96E-01,9.77E-02,-1.38E-01,2.06E-01,1.44E-01,2.91E-01,-7.60E-02
3.56E+00,-2.21E-01,2.82E-01,3.79E+00,7.55E-01,0.36045962,7.54E-01,8.13E-02,-1.58E-01,2.19E-01,1.28E-01,2.08E-01,-6.97E-02
3.50E+00,-4.31E-01,2.03E-01,3.24E+00,4.02E-01,0.249140583,4.05E-01,8.52E-02,-1.67E-01,2.88E-01,9.40E-02,2.31E-01,-3.75E-02
2.18E+00,-4.24E-01,6.60E-01,3.07E+00,8.23E-01,0.356733334,4.28E-01,6.79E-02,-1.51E-01,2.45E-01,1.14E-01,2.08E-01,-1.15E-01
2.69E+00,-1.39E-02,2.75E-01,3.06E+00,6.42E-01,0.203614885,9.45E-01,3.48E-02,-6.15E-02,2.14E-01,1.99E-02,2.34E-01,-1.23E-01
2.43E+00,-6.65E-01,3.79E-01,3.56E+00,2.97E-01,0.381413242,4.01E-01,6.11E-02,-1.29E-01,2.11E-01,1.22E-01,2.74E-01,-1.38E-01
3.07E+00,-6.58E-01,1.80E-01,3.12E+00,6.50E-01,0.371678418,5.04E-01,6.43E-02,1.86E-02,1.64E-01,1.83E-02,2.68E-01,-3.96E-02
3.26E+00,-1.75E-01,3.58E-01,3.04E+00,6.56E-01,0.33679655,8.00E-01,3.64E-02,-1.53E-01,1.80E-01,1.17E-01,2.35E-01,1.18E-02
3.47E+00,-3.87E-01,2.24E-01,4.08E+00,6.32E-01,0.350725043,5.54E-01,4.41E-02,-1.66E-01,2.02E-01,1.34E-01,2.93E-01,-5.81E-02
3.13E+00,-2.22E-01,6.25E-01,3.16E+00,2.45E-01,0.294929288,8.03E-01,2.95E-02,-4.87E-02,1.85E-01,6.41E-02,2.66E-01,-8.09E-02
3.71E+00,-1.93E-01,3.14E-01,2.68E+00,3.87E-01,0.307736335,8.04E-01,8.38E-02,-1.88E-01,2.68E-01,2.17E-01,2.48E-01,-1.70E-01
3.08E+00,-6.39E-02,6.09E-01,3.40E+00,7.18E-01,0.269052807,7.10E-01,9.89E-02,-9.13E-02,2.61E-01,1.48E-01,2.81E-01,-5.05E-02
3.98E+00,-4.01E-01,2.58E-01,3.89E+00,6.56E-01,0.3871135,6.71E-01,2.17E-02,-1.17E-01,2.53E-01,8.53E-02,2.28E-01,-5.53E-02
3.80E+00,-1.47E-01,4.05E-01,2.05E+00,4.20E-01,0.289369815,6.27E-01,5.88E-02,-1.31E-01,2.29E-01,1.42E-01,2.44E-01,-9.62E-02
2.30E+00,-8.41E-02,9.29E-01,3.79E+00,6.42E-01,0.375715506,3.13E-01,6.33E-03,-4.74E-02,2.76E-01,1.81E-01,2.53E-01,-8.25E-02
3.09E+00,-3.62E-01,8.33E-01,3.01E+00,5.72E-01,0.392627657,5.42E-01,6.25E-02,-1.61E-01,2.46E-01,8.33E-02,2.05E-01,-1.36E-02
3.35E+00,-4.84E-01,2.74E-01,2.77E+00,6.50E-01,0.405675177,2.87E-01,6.69E-02,-1.30E-01,2.07E-01,1.01E-01,2.86E-01,-6.70E-02
3.02E+00,-1.95E-01,5.14E-01,3.25E+00,9.72E-01,0.230877843,5.15E-01,2.54E-02,-1.41E-01,2.45E-01,1.11E-01,2.72E-01,-8.56E-03
2.81E+00,-5.50E-01,2.89E-01,3.04E+00,7.69E-01,0.302383637,6.98E-01,6.69E-02,-8.06E-02,2.52E-01,1.76E-01,2.30E-01,-1.07E-01
1.77E+00,-5.81E-01,2.45E-01,3.77E+00,2.60E-01,0.308327841,-2.15E-02,4.31E-02,-1.43E-01,2.40E-01,2.06E-01,2.88E-01,-1.88E-01
1.79E+00,-3.66E-01,4.41E-01,3.70E+00,2.85E-01,0.40191631,1.50E-01,5.59E-03,-1.15E-01,2.37E-01,1.93E-01,2.77E-01,-1.99E-01
1.59E+00,2.58E-02,3.63E-01,4.03E+00,3.35E-01,0.249343141,2.05E-01,9.42E-02,-1.88E-01,2.38E-01,1.14E-01,2.14E-01,-1.15E-01
1.87E+00,7.93E-02,2.98E-01,3.95E+00,5.96E-01,0.339827509,1.51E-01,-2.23E-02,-8.29E-02,2.92E-01,6.77E-02,2.83E-01,-1.24E-01
1.54E+00,-4.40E-01,2.17E-01,4.03E+00,5.44E-01,0.333765798,4.10E-01,4.65E-02,-1.78E-01,2.78E-01,2.47E-01,2.50E-01,-1.65E-01
1.59E+00,4.61E-02,3.35E-01,4.25E+00,2.09E-01,0.370851278,8.63E-02,9.39E-02,-1.46E-01,1.83E-01,1.49E-01,1.51E-01,-1.40E-01
2.50E+00,-2.94E-02,4.81E-01,3.68E+00,7.97E-01,0.36717436,1.45E-01,-2.75E-02,-1.66E-01,2.37E-01,1.13E-01,2.36E-01,-1.89E-01
1.84E+00,1.18E-01,1.46E-01,3.62E+00,6.19E-02,0.397425814,6.11E-02,1.85E-02,-1.39E-01,2.05E-01,1.30E-01,2.88E-01,-1.72E-01
1.63E+00,-6.54E-01,1.47E-01,4.17E+00,6.30E-01,0.403658989,-1.29E-01,9.74E-02,-6.92E-02,2.60E-01,1.49E-01,2.11E-01,-1.81E-01
2.04E+00,-2.97E-01,2.24E-01,3.88E+00,5.22E-01,0.30473188,3.82E-01,4.04E-02,-2.20E-01,2.48E-01,1.41E-01,2.48E-01,-1.21E-01
1.56E+00,-4.02E-01,-7.56E-02,4.38E+00,5.98E-01,0.327641985,2.85E-01,-1.35E-02,-2.10E-01,2.64E-01,1.47E-01,2.85E-01,-1.47E-01
2.16E+00,-1.42E-01,1.62E-01,4.30E+00,3.75E-01,0.408264346,5.45E-01,4.40E-02,-1.15E-01,1.84E-01,1.33E-01,2.73E-01,-1.78E-01
2.06E+00,-1.60E-01,1.24E-01,2.92E+00,3.47E-01,0.402677626,2.42E-01,7.41E-02,-7.35E-02,2.32E-01,8.66E-02,2.74E-01,-2.16E-01
1.85E+00,-2.95E-01,-2.31E-02,4.42E+00,1.96E-01,0.361019991,1.58E-01,-6.95E-02,-1.41E-01,2.67E-01,1.92E-01,2.64E-01,-8.94E-02
1.80E+00,-1.72E-01,2.38E-01,3.95E+00,1.41E-01,0.399696118,2.17E-01,4.32E-02,-2.21E-01,2.04E-01,6.43E-02,2.23E-01,-1.61E-01
2.39E+00,-9.98E-02,2.06E-01,3.87E+00,6.58E-01,0.257877713,1.08E-01,4.72E-02,-1.93E-01,2.55E-01,1.50E-01,2.95E-01,-1.90E-01
1.74E+00,-3.68E-01,5.97E-01,3.28E+00,5.28E-01,0.329122568,7.52E-02,1.44E-02,-1.61E-01,2.03E-01,1.00E-01,2.21E-01,-1.24E-01
1.89E+00,-3.97E-01,-8.35E-02,3.43E+00,5.64E-01,0.381502964,1.00E-01,3.17E-02,-1.98E-01,1.49E-01,1.17E-01,2.91E-01,-2.05E-01
1.87E+00,-1.98E-01,1.88E-01,3.55E+00,3.40E-01,0.299630817,3.67E-01,6.05E-02,-7.77E-02,2.10E-01,1.79E-01,2.95E-01,-1.53E-01
1.77E+00,-3.46E-01,3.56E-02,3.50E+00,2.32E-01,0.286098177,1.09E-01,6.29E-02,-2.29E-01,2.16E-01,8.07E-02,2.61E-01,-1.69E-01
1.60E+00,-8.91E-02,1.37E-01,3.30E+00,5.01E-01,0.261341323,1.79E-01,3.80E-02,-1.49E-01,1.89E-01,1.05E-01,1.97E-01,-2.16E-01
1.77E+00,-3.19E-01,8.85E-02,3.83E+00,7.60E-01,0.238309411,3.73E-01,-1.71E-02,-1.75E-01,2.74E-01,8.13E-02,2.21E-01,-1.84E-01
1.92E+00,1.81E-01,1.77E-01,3.65E+00,3.59E-01,0.255302105,-3.16E-02,3.61E-02,-1.40E-01,2.50E-01,1.11E-01,2.62E-01,-1.38E-01
1.84E+00,1.64E-01,-2.38E-01,3.99E+00,7.22E-01,0.317682234,9.57E-02,4.37E-02,-1.80E-01,2.29E-01,1.98E-01,2.51E-01,-2.49E-01
1.80E+00,-4.80E-01,2.29E-01,4.49E+00,7.14E-01,0.348967479,1.38E-01,3.47E-02,-1.13E-01,2.58E-01,9.47E-02,2.81E-01,-1.62E-01
2.12E+00,-1.40E-01,2.60E-01,2.91E+00,6.35E-01,0.403957429,9.93E-01,5.93E-02,-2.05E-01,2.54E-01,1.68E-01,2.84E-01,-1.79E-01
3.26E+00,4.98E-02,2.26E-01,2.70E+00,8.83E-01,0.390037991,8.26E-01,6.79E-02,-2.74E-01,2.09E-01,1.98E-01,1.67E-01,-5.69E-02
3.53E+00,6.94E-02,1.29E-01,3.16E+00,7.89E-01,0.287095748,6.96E-01,8.72E-02,-2.65E-01,2.77E-01,4.60E-02,2.00E-01,-1.51E-01
2.22E+00,-5.64E-01,3.61E-01,4.02E+00,8.52E-01,0.306921558,9.83E-01,1.41E-02,-2.24E-01,2.51E-01,-3.05E-02,2.60E-01,-1.51E-01
2.64E+00,-4.06E-01,5.18E-01,2.94E+00,7.00E-01,0.354807944,6.89E-01,6.40E-02,-2.57E-01,2.94E-01,2.55E-02,2.18E-01,-9.69E-02
2.86E+00,-1.73E-01,-2.60E-01,1.94E+00,9.11E-01,0.323592947,5.49E-01,9.89E-02,-2.24E-01,2.53E-01,1.04E-01,2.45E-01,-2.20E-01
2.88E+00,-2.19E-01,2.85E-01,2.47E+00,4.49E-01,0.247242689,9.85E-01,9.69E-02,-2.71E-01,2.21E-01,7.69E-02,2.26E-01,-1.56E-01
3.57E+00,-2.99E-01,3.82E-01,3.35E+00,6.32E-01,0.383606476,8.88E-01,1.47E-02,-2.79E-01,2.25E-01,9.44E-02,2.37E-01,-1.47E-01
3.32E+00,-2.62E-02,3.40E-01,2.63E+00,1.74E-01,0.368194217,9.61E-01,9.11E-02,-8.97E-02,2.45E-01,8.61E-02,2.76E-01,-1.29E-01
2.48E+00,2.41E-02,9.76E-02,3.13E+00,8.60E-01,0.179308461,8.20E-01,1.92E-02,-2.85E-01,2.53E-01,9.19E-02,2.69E-01,-5.18E-02
2.92E+00,-3.16E-01,3.78E-01,3.13E+00,8.75E-01,0.357397568,8.47E-01,5.40E-02,-1.93E-01,2.72E-01,4.47E-02,2.78E-01,-1.58E-01
2.66E+00,-1.25E-01,1.39E-01,3.46E+00,7.99E-01,0.357682447,9.10E-01,4.23E-02,-2.71E-01,2.43E-01,4.91E-02,1.63E-01,-1.12E-01
3.22E+00,-9.83E-02,7.16E-01,3.11E+00,8.23E-01,0.404156844,7.23E-01,9.96E-02,-2.74E-01,2.35E-01,1.85E-01,2.67E-01,-1.62E-01
3.52E+00,-2.15E-01,9.94E-02,3.26E+00,5.88E-01,0.355211239,9.49E-01,8.72E-02,-1.65E-01,1.63E-01,5.54E-02,2.55E-01,-4.32E-02
3.34E+00,-1.72E-01,3.99E-01,3.60E+00,7.69E-01,0.296784968,8.61E-01,2.83E-02,-2.18E-01,2.54E-01,6.41E-02,1.88E-01,-8.85E-02
2.09E+00,-1.01E-01,2.81E-01,2.44E+00,8.11E-01,0.377595415,7.49E-01,8.90E-02,-2.42E-01,2.53E-01,5.69E-02,2.92E-01,-2.38E-01
2.61E+00,-1.25E-01,-6.97E-04,3.89E+00,8.80E-01,0.395414133,6.66E-01,7.56E-02,-2.18E-01,2.22E-01,8.65E-02,2.04E-01,-1.40E-01
2.12E+00,-3.99E-01,4.87E-01,3.06E+00,7.31E-01,0.322574413,6.74E-01,6.20E-02,-2.30E-01,2.90E-01,4.17E-02,2.37E-01,-2.13E-01
3.45E+00,-1.09E-01,8.63E-02,2.63E+00,4.21E-01,0.394982433,8.41E-01,6.16E-02,-1.49E-01,2.95E-01,6.33E-02,1.87E-01,-7.85E-02
4.41E+00,-6.09E-02,-1.37E-01,3.18E+00,4.75E-01,0.36252195,6.28E-01,7.38E-02,-2.46E-01,2.21E-01,3.77E-02,2.54E-01,-7.92E-02
2.28E+00,-2.73E-01,2.32E-01,3.24E+00,4.04E-01,0.405291521,6.90E-01,5.89E-02,-1.92E-01,2.97E-01,1.86E-02,2.98E-01,-1.34E-01
2.53E+00,-3.76E-01,2.44E-01,2.84E+00,6.37E-01,0.284291369,7.43E-01,2.39E-02,-2.98E-01,2.19E-01,1.04E-02,2.97E-01,-1.41E-01
3.55E+00,-1.77E-01,2.74E-01,3.63E+00,6.25E-01,0.407551902,9.58E-01,4.68E-02,-2.80E-01,2.20E-01,1.06E-01,1.82E-01,-1.17E-01
2.93E+00,-1.04E-01,5.17E-01,3.51E+00,7.23E-01,0.366778259,5.94E-01,6.46E-02,-2.99E-01,2.65E-01,1.15E-01,2.32E-01,-8.09E-02
3.23E+00,-1.94E-01,2.74E-01,2.72E+00,4.61E-01,0.364480087,7.98E-01,8.51E-02,-1.47E-01,1.84E-01,2.02E-01,2.88E-01,-1.19E-01
2.07E+00,-4.72E-01,1.46E-02,4.35E+00,8.95E-01,0.311239638,5.02E-01,3.42E-02,-7.05E-02,2.76E-01,2.15E-01,1.81E-01,-1.76E-01
3.05E+00,-5.37E-01,2.32E-01,3.45E+00,7.42E-01,0.359368192,4.81E-01,5.14E-02,-3.62E-02,2.93E-01,2.64E-01,1.59E-01,-1.91E-01
2.98E+00,-4.47E-01,2.57E-01,3.11E+00,8.33E-01,0.266749798,3.91E-01,6.68E-02,-1.28E-01,2.39E-01,2.17E-01,1.37E-01,-2.04E-01
2.83E+00,-4.02E-01,4.79E-01,3.48E+00,3.49E-01,0.398027367,1.06E-01,7.30E-02,-1.60E-03,2.11E-01,2.67E-01,1.79E-01,-2.15E-01
2.18E+00,-7.17E-01,1.87E-01,3.63E+00,5.93E-01,0.256185642,4.07E-01,5.67E-02,-7.20E-02,2.46E-01,2.74E-01,1.57E-01,-1.87E-01
2.90E+00,-4.72E-01,4.03E-01,3.37E+00,5.88E-01,0.319062758,1.64E-01,6.95E-02,-1.05E-02,2.85E-01,2.62E-01,1.39E-01,-1.07E-01
