"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
2.51E+00,9.34E-02,3.40E-01,3.69E+00,7.32E-01,0.334447646,6.42E-01,2.41E-02,-6.19E-03,1.40E-01,-1.35E-01,1.08E-01,-2.30E-01
4.31E+00,2.50E-01,9.21E-01,3.58E+00,3.58E-01,0.301807099,9.53E-01,8.54E-02,-9.86E-02,2.65E-01,-2.81E-01,1.74E-01,-2.41E-01
3.49E+00,-3.07E-01,8.95E-01,4.06E+00,8.09E-01,0.37157778,9.16E-01,4.86E-02,-1.17E-01,2.08E-01,-1.40E-01,1.20E-01,-2.69E-01
2.97E+00,-2.65E-02,3.36E-01,4.04E+00,9.66E-01,0.397532984,8.31E-01,4.47E-02,-1.09E-01,2.74E-01,-1.79E-01,9.57E-02,-2.75E-01
3.64E+00,2.41E-02,4.09E-01,4.22E+00,4.27E-01,0.340727957,9.54E-01,8.05E-02,-9.43E-02,2.41E-01,-2.45E-01,1.72E-01,-2.76E-01
3.76E+00,-1.03E-01,8.16E-01,3.30E+00,8.13E-01,0.411695624,7.73E-01,3.32E-02,-1.18E-01,1.64E-01,-2.89E-01,1.16E-01,-2.44E-01
2.99E+00,3.86E-01,8.13E-01,3.02E+00,1.00E+00,0.363079551,5.68E-01,9.24E-02,-1.32E-01,2.31E-01,-2.60E-01,1.52E-01,-2.50E-01
3.45E+00,-2.45E-01,5.25E-01,3.88E+00,7.64E-01,0.227035622,7.35E-01,3.93E-02,-9.78E-02,2.37E-01,-1.99E-01,6.64E-02,-2.63E-01
3.76E+00,-2.13E-01,9.74E-01,4.25E+00,9.76E-01,0.386167861,8.62E-01,-2.36E-02,-2.33E-01,1.68E-01,-2.38E-01,1.65E-01,-1.75E-01
4.05E+00,8.90E-02,9.75E-01,3.51E+00,6.21E-01,0.352168869,7.14E-01,8.05E-02,-1.57E-01,1.14E-01,-2.90E-01,9.29E-02,-2.37E-01
3.64E+00,-1.83E-01,7.65E-01,3.07E+00,5.77E-01,0.39870661,9.30E-01,3.96E-02,-1.54E-01,7.79E-02,-2.79E-01,1.27E-01,-1.94E-01
2.84E+00,1.64E-01,7.72E-01,4.49E+00,7.00E-01,0.384824135,8.40E-01,-4.99E-03,-1.47E-01,2.41E-01,-2.98E-01,2.30E-01,-1.88E-01
3.95E+00,-2.11E-01,6.27E-01,3.34E+00,6.12E-01,0.40359515,9.41E-01,8.79E-02,-1.37E-01,1.90E-01,-2.84E-01,1.26E-01,-2.96E-01
4.19E+00,3.11E-01,7.91E-01,3.69E+00,5.69E-01,0.36142585,4.99E-01,9.38E-02,-8.73E-02,1.95E-01,-2.81E-01,1.61E-01,-3.00E-01
3.77E+00,6.24E-02,7.78E-01,2.92E+00,7.30E-01,0.375862494,7.42E-01,-1.47E-02,-1.47E-01,1.98E-01,-2.98E-01,8.90E-02,-2.39E-01
4.43E+00,1.70E-01,9.41E-01,3.55E+00,5.93E-01,0.395724688,9.32E-01,-5.66E-02,-1.74E-01,2.15E-01,-2.92E-01,1.40E-01,-2.00E-01
3.55E+00,-1.01E-01,7.05E-01,4.01E+00,7.62E-01,0.34735529,7.50E-01,4.54E-03,-1.70E-01,2.98E-01,-2.73E-01,6.08E-02,-2.78E-01
3.41E+00,-2.68E-01,8.02E-01,3.55E+00,6.43E-01,0.333724452,9.95E-01,6.03E-03,-1.75E-01,2.36E-01,-2.68E-01,8.41E-02,-2.70E-01
4.07E+00,1.63E-01,6.88E-01,2.93E+00,9.36E-01,0.305978564,8.00E-01,7.40E-02,-2.08E-01,2.52E-01,-2.70E-01,6.89E-02,-2.17E-01
3.81E+00,1.71E-02,8.43E-01,3.46E+00,4.53E-01,0.387714764,9.16E-01,6.66E-02,-1.37E-01,2.18E-01,-3.00E-01,9.04E-02,-2.22E-01
4.07E+00,1.65E-01,9.00E-01,4.26E+00,6.10E-01,0.306717264,9.89E-01,1.11E-02,-1.53E-01,2.68E-01,-2.48E-01,1.13E-01,-1.73E-01
3.21E+00,1.01E-02,9.88E-01,4.27E+00,5.59E-01,0.314890756,7.13E-01,7.24E-02,-1.69E-01,1.69E-01,-2.73E-01,5.31E-02,-2.61E-01
3.64E+00,-1.24E-01,7.51E-01,4.22E+00,6.26E-01,0.381571683,9.75E-01,2.84E-02,-1.42E-01,1.38E-01,-2.91E-01,1.13E-01,-2.24E-01
4.19E+00,-5.35E-01,9.14E-01,4.30E+00,3.33E-01,0.410785253,8.40E-01,3.96E-03,-1.65E-01,1.89E-01,-2.92E-01,1.07E-01,-7.22E-02
3.35E+00,2.84E-02,5.19E-01,4.41E+00,6.83E-01,0.37313196,9.79E-01,3.50E-02,-2.36E-01,1.94E-01,-2.13E-01,7.88E-02,-2.57E-01
4.12E+00,-1.76E-02,7.41E-01,3.94E+00,4.91E-01,0.376671813,9.55E-01,2.78E-02,-2.17E-01,2.41E-01,-2.71E-01,5.13E-02,-2.44E-01
3.42E+00,6.25E-02,8.22E-01,3.20E+00,4.33E-01,0.28275439,9.12E-01,5.41E-02,-1.88E-01,2.02E-01,-2.48E-01,5.93E-02,-2.37E-01
3.38E+00,-2.86E-01,9.04E-01,4.49E+00,3.84E-01,0.268015461,7.82E-01,6.86E-02,-2.13E-01,2.65E-01,-2.41E-01,7.95E-03,-2.38E-01
3.50E+00,-1.63E-01,7.89E-01,3.88E+00,4.18E-01,0.356248834,7.14E-01,9.99E-02,-2.44E-01,2.42E-01,-2.79E-01,1.39E-01,-2.63E-01
3.85E+00,-6.19E-02,7.77E-01,4.31E+00,2.66E-01,0.24778801,6.83E-01,8.32E-02,-1.57E-01,2.54E-01,-2.45E-01,7.53E-04,-1.56E-01
4.30E+00,-1.03E-01,5.87E-01,3.79E+00,6.49E-01,0.247456575,9.25E-01,3.25E-02,-1.94E-01,2.12E-01,-2.39E-01,9.06E-02,-1.98E-01
4.15E+00,4.18E-01,7.32E-01,3.64E+00,4.27E-01,0.352201574,8.29E-01,-1.10E-02,-1.14E-01,2.16E-01,-2.79E-01,1.02E-01,-2.48E-01
3.20E+00,1.72E-02,8.53E-01,4.10E+00,6.83E-01,0.344482772,8.73E-01,2.75E-02,-1.41E-01,1.83E-01,-2.78E-01,1.43E-01,-2.97E-01
3.99E+00,-3.85E-01,1.71E-01,4.50E+00,5.97E-01,0.403109327,9.86E-01,-4.69E-02,-2.17E-01,3.00E-01,-2.13E-01,9.55E-02,-2.96E-01
3.81E+00,1.14E-01,5.09E-01,4.09E+00,7.19E-01,0.381201547,9.69E-01,4.88E-02,-1.78E-01,1.97E-01,-1.18E-01,-9.86E-02,-2.67E-01
3.68E+00,-1.83E-01,2.72E-01,4.17E+00,8.43E-01,0.365964432,9.27E-01,6.73E-02,-2.52E-01,2.21E-01,-1.59E-01,1.28E-01,-2.82E-01
4.25E+00,-4.21E-02,5.78E-01,3.63E+00,6.23E-01,0.386987104,5.09E-01,3.56E-02,-1.99E-01,2.79E-01,-1.93E-01,2.63E-02,-2.97E-01
3.78E+00,-3.27E-01,5.20E-01,4.48E+00,8.47E-01,0.309405914,9.22E-01,4.16E-02,-2.75E-01,2.31E-01,-2.81E-01,7.64E-03,-2.92E-01
3.62E+00,1.07E-02,8.44E-01,4.29E+00,6.62E-01,0.407337602,4.99E-01,1.16E-02,-2.47E-01,2.92E-01,-1.71E-01,2.19E-02,-2.81E-01
3.25E+00,3.42E-01,3.57E-01,4.15E+00,7.16E-01,0.403372126,7.43E-01,3.39E-02,-1.75E-01,1.96E-01,-1.63E-01,-2.10E-02,-2.41E-01
3.48E+00,-2.80E-01,3.36E-01,3.29E+00,4.38E-01,0.303965271,9.52E-01,-4.73E-02,-2.46E-01,1.72E-01,-1.25E-01,-8.21E-02,-2.80E-01
4.06E+00,-5.58E-01,2.44E-01,3.76E+00,4.67E-01,0.364685208,9.66E-01,-1.94E-02,-2.53E-01,2.50E-01,-1.50E-01,5.79E-02,-2.24E-01
3.54E+00,-3.85E-01,5.48E-01,4.23E+00,5.02E-01,0.31952828,8.83E-01,5.44E-02,-2.42E-01,2.96E-01,-7.45E-02,5.19E-02,-2.18E-01
4.21E+00,-6.13E-02,2.99E-01,4.02E+00,3.85E-01,0.330967125,9.73E-01,-4.47E-02,-1.91E-01,2.73E-01,-2.48E-01,-1.10E-03,-1.84E-01
3.54E+00,-8.75E-02,3.68E-01,4.35E+00,5.58E-01,0.317707332,4.77E-01,-3.76E-03,-1.38E-01,2.66E-01,-1.78E-01,-3.91E-02,-2.56E-01
4.23E+00,-2.88E-03,8.24E-01,4.48E+00,4.15E-01,0.407924642,6.70E-01,-8.60E-03,-1.47E-01,2.68E-01,-1.16E-01,-5.00E-03,-2.78E-01
4.09E+00,-3.02E-02,6.31E-01,4.38E+00,7.96E-01,0.39479046,5.92E-01,1.71E-02,-1.74E-01,2.99E-01,-1.40E-01,4.63E-02,-1.87E-01
4.43E+00,-1.88E-01,4.44E-01,3.88E+00,3.50E-01,0.394497602,8.75E-01,-6.79E-04,-1.52E-01,2.91E-01,-9.83E-02,6.96E-02,-2.85E-01
3.25E+00,-4.30E-01,5.18E-01,4.21E+00,4.76E-01,0.229240805,3.62E-01,-8.99E-03,-2.64E-01,2.31E-01,-2.53E-01,1.58E-02,-2.82E-01
3.18E+00,-1.67E-01,5.68E-01,4.09E+00,6.15E-01,0.373079119,9.55E-01,6.24E-02,-2.18E-01,2.38E-01,-1.87E-01,3.97E-02,-2.78E-01
4.32E+00,-1.69E-01,6.12E-01,3.15E+00,6.04E-01,0.387390895,7.48E-01,-1.80E-02,-2.04E-01,2.91E-01,-8.82E-02,1.17E-02,-2.47E-01
3.01E+00,8.11E-02,5.44E-01,4.14E+00,5.89E-01,0.395987529,7.29E-01,4.65E-02,-2.64E-01,2.43E-01,-1.61E-01,4.92E-04,-2.41E-01
3.54E+00,-3.06E-01,6.04E-01,4.03E+00,5.50E-01,0.221155009,9.21E-01,-3.97E-02,-2.65E-01,2.72E-01,-1.97E-01,-3.84E-02,-2.96E-01
3.96E+00,-1.88E-01,5.44E-01,4.36E+00,5.20E-01,0.322634118,5.88E-01,-2.37E-02,-1.90E-01,2.93E-01,-1.13E-01,4.69E-02,-2.31E-01
3.04E+00,2.83E-01,5.66E-01,3.74E+00,6.91E-01,0.366881956,3.21E-01,-2.95E-02,-2.05E-01,3.00E-01,-7.70E-02,-1.04E-02,-2.50E-01
4.11E+00,-1.80E-01,5.70E-01,3.84E+00,7.21E-01,0.303585709,8.91E-01,5.42E-02,-1.21E-01,2.56E-01,-2.23E-01,3.66E-03,-2.25E-01
4.02E+00,-4.57E-01,7.84E-01,4.12E+00,5.51E-01,0.313338684,7.24E-01,6.77E-02,-1.96E-01,2.89E-01,-8.17E-02,3.31E-02,-2.45E-01
3.95E+00,-3.28E-01,2.86E-01,4.28E+00,8.42E-01,0.313797136,6.23E-01,-5.76E-02,-2.02E-01,2.68E-01,-2.07E-01,7.97E-02,-2.87E-01
4.03E+00,1.97E-01,2.89E-01,3.88E+00,6.40E-01,0.224379553,8.03E-01,7.69E-03,-6.08E-02,2.21E-01,-1.91E-01,8.64E-02,-2.71E-01
4.48E+00,-6.59E-01,4.63E-01,4.17E+00,5.74E-01,0.17730811,9.19E-01,6.95E-02,-8.40E-02,1.70E-01,-1.89E-01,1.41E-01,-2.89E-01
4.38E+00,-8.44E-02,8.58E-01,4.32E+00,7.59E-01,0.331549906,7.54E-01,-4.06E-02,-1.86E-01,1.78E-01,-1.04E-01,2.69E-02,-2.17E-01
3.73E+00,2.53E-01,7.26E-01,4.19E+00,5.80E-01,0.34819471,7.35E-01,1.98E-02,-1.83E-01,1.33E-01,-1.17E-01,4.93E-02,-2.64E-01
4.12E+00,4.43E-01,3.14E-01,4.19E+00,5.86E-01,0.31039228,9.36E-01,-3.21E-02,-1.01E-01,1.64E-01,-1.35E-01,1.29E-01,-2.87E-01
4.09E+00,4.34E-02,6.30E-01,4.49E+00,7.63E-01,0.407699799,7.95E-01,5.59E-04,-6.04E-02,2.71E-01,-1.86E-01,1.08E-01,-2.91E-01
4.16E+00,-2.51E-01,7.91E-01,4.22E+00,7.02E-01,0.350853218,9.90E-01,3.15E-02,-9.38E-02,1.22E-01,-1.77E-01,6.38E-02,-2.97E-01
4.49E+00,-1.03E-01,3.79E-01,4.37E+00,1.07E-01,0.279151069,7.42E-01,-2.51E-02,-1.04E-01,2.39E-01,-1.51E-01,1.30E-01,-2.57E-01
4.45E+00,3.86E-02,4.65E-01,3.85E+00,3.00E-01,0.323435499,9.99E-01,-4.30E-02,-1.37E-01,2.19E-01,-2.20E-01,7.09E-02,-2.33E-01
4.17E+00,-4.02E-01,6.43E-01,3.45E+00,8.03E-01,0.394562805,7.67E-01,-1.92E-02,-1.07E-01,2.24E-01,-1.87E-01,7.50E-02,-2.91E-01
4.26E+00,-1.00E-01,6.56E-01,4.40E+00,6.00E-01,0.289699431,7.82E-01,1.39E-02,-8.89E-02,1.20E-01,-1.54E-01,8.54E-02,-2.43E-01
3.46E+00,1.85E-01,5.08E-01,4.30E+00,5.84E-01,0.287520213,8.84E-01,7.10E-03,-1.07E-01,8.72E-02,-2.29E-01,1.89E-01,-2.55E-01
4.47E+00,-2.35E-05,6.80E-01,4.22E+00,6.40E-01,0.351167535,9.87E-01,1.28E-02,-8.07E-02,7.98E-02,-2.44E-01,9.17E-02,-2.51E-01
3.61E+00,-1.52E-02,7.00E-01,3.75E+00,7.74E-01,0.333065344,9.25E-01,5.91E-02,-1.49E-01,2.40E-01,-9.53E-02,1.40E-01,-2.54E-01
3.79E+00,-1.53E-01,6.40E-01,4.09E+00,6.76E-01,0.296961973,8.23E-01,-5.68E-02,-7.60E-02,1.12E-01,-1.74E-01,1.30E-01,-2.97E-01
4.25E+00,-2.58E-01,2.81E-01,4.25E+00,7.85E-01,0.362087314,9.16E-01,-3.45E-02,-1.02E-01,1.12E-01,-5.95E-02,1.54E-01,-2.16E-01
4.38E+00,-1.12E-01,9.91E-01,4.14E+00,6.59E-01,0.327901766,9.03E-01,-9.51E-02,-1.05E-01,2.26E-01,-2.67E-01,1.13E-01,-2.88E-01
3.30E+00,-1.54E-01,7.01E-01,3.07E+00,8.83E-01,0.277871142,9.13E-01,-2.44E-02,-1.10E-01,2.02E-01,-1.77E-01,1.01E-01,-2.83E-01
3.96E+00,5.33E-02,5.70E-01,4.31E+00,5.44E-01,0.361927468,9.68E-01,-1.80E-02,-1.28E-01,1.73E-01,-1.99E-01,1.23E-01,-2.90E-01
3.58E+00,-2.74E-01,7.35E-01,4.31E+00,6.82E-01,0.395325817,9.23E-01,3.10E-02,-1.78E-01,1.93E-01,-1.48E-01,1.87E-01,-1.69E-01
4.44E+00,-2.70E-01,7.31E-01,3.50E+00,6.39E-01,0.335165466,9.10E-01,-2.52E-02,-1.03E-01,1.93E-01,-1.62E-01,1.83E-01,-2.74E-01
3.62E+00,-2.80E-01,5.12E-01,3.84E+00,8.79E-01,0.370094385,7.47E-01,-4.81E-03,-1.94E-01,2.01E-01,-2.07E-01,3.05E-02,-2.65E-01
4.48E+00,6.62E-02,6.73E-01,3.86E+00,7.16E-01,0.350834901,8.69E-01,-4.61E-02,-4.82E-02,1.41E-01,-3.19E-02,1.05E-01,-2.86E-01
4.18E+00,-3.35E-01,4.65E-01,4.14E+00,5.65E-01,0.305158825,6.54E-01,6.71E-02,-9.92E-02,2.05E-01,-1.55E-01,7.77E-02,-2.85E-01
4.10E+00,-9.28E-02,6.54E-01,4.39E+00,6.96E-01,0.333246774,8.41E-01,-3.69E-02,-2.91E-02,1.79E-01,-1.39E-01,9.40E-02,-2.68E-01
3.35E+00,2.84E-02,5.19E-01,4.41E+00,6.83E-01,0.37313196,9.79E-01,3.50E-02,-2.36E-01,1.94E-01,-2.13E-01,7.88E-02,-2.57E-01
3.44E+00,4.30E-01,6.89E-01,4.33E+00,5.49E-01,0.313237923,8.52E-01,-2.07E-02,-1.54E-01,2.58E-01,-1.81E-01,1.01E-01,-2.19E-01
3.35E+00,4.04E-01,8.94E-01,4.05E+00,3.29E-01,0.305170692,9.79E-01,3.29E-02,-1.86E-01,2.46E-01,-1.86E-01,1.33E-01,-2.07E-01
3.97E+00,5.04E-02,6.34E-01,4.49E+00,4.66E-01,0.266808593,9.30E-01,-3.55E-03,-1.03E-01,1.38E-01,-1.42E-01,5.85E-02,-2.57E-01
3.66E+00,6.04E-01,5.64E-01,3.92E+00,6.78E-01,0.267436525,8.83E-01,3.40E-02,-5.72E-02,2.15E-01,-2.56E-01,1.12E-01,-2.86E-01
4.03E+00,-5.10E-02,7.53E-01,3.95E+00,8.28E-01,0.408988078,7.22E-01,2.55E-02,-1.24E-01,2.02E-01,-1.57E-01,-4.43E-02,-2.93E-01
4.42E+00,3.01E-01,6.95E-01,4.04E+00,4.98E-01,0.371417272,8.47E-01,-5.65E-03,-1.21E-01,1.86E-01,-2.80E-01,2.87E-02,-2.31E-01
4.38E+00,1.41E-01,6.07E-01,3.37E+00,5.35E-01,0.303478869,7.63E-01,3.30E-02,-1.07E-01,1.85E-01,-7.68E-02,9.35E-02,-2.73E-01
4.40E+00,-1.94E-01,5.35E-01,3.97E+00,4.19E-01,0.263428462,6.91E-01,2.28E-02,-1.48E-01,1.71E-01,-1.31E-01,6.45E-02,-2.90E-01
3.25E+00,4.02E-01,6.52E-01,3.96E+00,5.61E-01,0.300953621,9.53E-01,6.51E-02,-1.34E-01,2.49E-01,-1.96E-01,1.17E-01,-2.67E-01
4.39E+00,-1.10E-01,8.96E-01,3.73E+00,5.34E-01,0.333727015,7.97E-01,6.35E-02,-2.60E-01,1.92E-01,-1.90E-01,9.34E-02,-2.52E-01
3.08E+00,8.56E-02,9.56E-01,4.41E+00,4.07E-01,0.312940764,7.64E-01,-1.38E-02,-8.57E-02,1.72E-01,-1.86E-01,1.32E-01,-2.58E-01
3.77E+00,3.07E-01,3.94E-01,4.44E+00,5.73E-01,0.367187467,4.73E-01,6.98E-02,-2.11E-01,1.07E-01,-9.56E-02,5.26E-02,-2.44E-01
4.09E+00,7.69E-02,1.88E-01,3.64E+00,6.05E-01,0.287472086,8.73E-01,3.14E-02,-7.02E-02,1.35E-01,-2.05E-01,3.02E-02,-2.38E-01
4.38E+00,1.41E-02,6.58E-01,4.48E+00,8.00E-01,0.296086374,9.15E-01,4.50E-04,-5.14E-02,1.47E-01,-2.05E-01,1.64E-01,-2.26E-01
4.11E+00,1.16E-01,7.08E-01,3.55E+00,8.31E-01,0.301859981,9.76E-01,2.47E-02,-1.65E-01,1.19E-01,-1.81E-01,9.37E-02,-2.03E-01
4.00E+00,-5.16E-01,6.51E-01,4.11E+00,5.59E-01,0.331477012,6.93E-01,9.95E-02,-7.33E-02,2.38E-01,-2.32E-01,1.52E-01,-2.59E-01
3.74E+00,-2.26E-01,6.23E-01,4.37E+00,8.75E-01,0.279190307,6.13E-01,-2.12E-03,-1.60E-01,2.37E-01,-2.23E-01,1.05E-01,-2.34E-01
3.94E+00,3.48E-01,6.48E-01,4.42E+00,8.02E-01,0.278720816,4.83E-01,4.24E-02,-9.59E-02,2.48E-01,-1.86E-01,9.43E-02,-2.86E-01
4.44E+00,2.01E-01,5.28E-01,3.83E+00,3.43E-01,0.252317082,9.19E-01,6.75E-02,-1.35E-01,1.81E-01,-1.74E-01,8.50E-02,-2.51E-01
3.27E+00,-8.90E-02,6.36E-01,4.39E+00,8.95E-01,0.317732264,9.04E-01,-5.67E-03,-1.15E-01,1.78E-01,-2.08E-01,6.58E-02,-2.52E-01
4.23E+00,3.40E-01,7.78E-01,4.40E+00,7.18E-01,0.336228943,7.21E-01,-4.66E-03,-1.33E-01,2.16E-01,-2.22E-01,9.58E-02,-2.11E-01
3.13E+00,1.86E-02,6.96E-01,4.15E+00,6.24E-01,0.379347852,8.11E-01,-5.10E-02,-9.38E-02,2.21E-01,-1.83E-01,1.25E-02,-2.59E-01
4.27E+00,9.13E-02,8.63E-01,4.42E+00,4.39E-01,0.384248094,9.06E-01,5.91E-02,-1.28E-01,1.80E-01,-1.66E-01,3.24E-02,-2.34E-01
3.95E+00,-1.12E-01,7.23E-01,4.23E+00,8.10E-01,0.293604954,7.16E-01,9.79E-02,-7.30E-02,1.76E-01,-2.13E-01,5.73E-02,-2.49E-01
3.43E+00,8.91E-02,6.22E-01,2.91E+00,8.90E-01,0.304136074,8.86E-01,4.94E-02,-1.34E-01,2.84E-01,-1.41E-01,1.52E-01,-2.36E-01
3.52E+00,-7.97E-02,8.34E-01,4.05E+00,7.87E-01,0.255003458,5.82E-01,9.56E-02,-1.49E-01,2.70E-01,-2.40E-01,7.49E-02,-2.36E-01
2.62E+00,9.13E-02,9.76E-01,3.78E+00,7.91E-01,0.359494299,5.57E-01,-1.74E-02,-1.69E-01,2.16E-01,-2.88E-01,1.22E-01,-2.97E-01
3.26E+00,-8.89E-02,8.56E-01,4.35E+00,5.14E-01,0.285361586,9.90E-01,2.99E-02,-1.51E-01,1.95E-01,-2.98E-01,4.95E-02,-2.83E-01
3.13E+00,3.12E-01,8.63E-01,3.48E+00,4.82E-01,0.262344848,8.26E-01,7.44E-02,-5.70E-02,2.00E-01,-2.88E-01,1.44E-01,-2.69E-01
3.80E+00,-8.63E-02,7.14E-01,4.13E+00,5.30E-01,0.340865641,7.16E-01,6.67E-02,-1.63E-01,2.45E-01,-1.92E-01,1.98E-01,-2.98E-01
3.30E+00,4.06E-01,7.31E-01,3.17E+00,7.08E-01,0.348099943,9.39E-01,4.01E-02,-1.39E-01,2.60E-01,-2.82E-01,1.62E-01,-2.95E-01
2.96E+00,2.32E-01,5.40E-01,3.80E+00,7.56E-01,0.352282117,9.27E-01,-1.58E-03,-1.60E-01,2.46E-01,-2.91E-01,1.31E-01,-2.80E-01
2.77E+00,5.36E-01,8.33E-01,4.00E+00,5.25E-01,0.332580513,6.24E-01,1.36E-02,-1.63E-01,2.52E-01,-1.61E-01,8.58E-03,-2.38E-01
3.32E+00,2.71E-01,9.63E-01,3.44E+00,6.95E-01,0.385756834,9.25E-01,2.44E-02,-1.79E-01,1.89E-01,-2.30E-01,1.35E-01,-2.88E-01
3.04E+00,-1.19E-01,8.77E-01,3.95E+00,4.54E-01,0.294300281,8.54E-01,-1.31E-02,-1.75E-01,2.47E-01,-2.96E-01,1.26E-01,-2.08E-01
3.04E+00,1.10E-01,5.64E-01,4.34E+00,5.62E-01,0.349013746,6.27E-01,4.27E-02,-8.97E-02,2.50E-01,-2.68E-01,1.43E-02,-2.77E-01
3.49E+00,-4.11E-02,9.16E-01,3.71E+00,6.73E-01,0.306198653,7.15E-01,1.05E-02,-1.22E-01,2.07E-01,-2.95E-01,4.74E-02,-2.98E-01
3.42E+00,2.26E-01,9.03E-01,3.74E+00,5.09E-01,0.355844422,9.82E-01,-1.34E-04,-1.50E-01,2.26E-01,-2.58E-01,1.59E-01,-2.42E-01
2.93E+00,5.60E-02,7.99E-01,3.37E+00,8.93E-01,0.29362141,8.33E-01,2.89E-02,-6.28E-02,1.95E-01,-2.85E-01,6.00E-02,-2.36E-01
3.40E+00,7.37E-03,6.61E-01,3.38E+00,7.41E-01,0.27507867,7.07E-01,3.72E-02,-1.60E-01,2.14E-01,-2.66E-01,9.67E-02,-2.59E-01
3.78E+00,-3.35E-02,9.00E-01,4.02E+00,7.97E-01,0.371479416,6.09E-01,3.75E-02,-1.56E-01,8.89E-02,-2.65E-01,8.21E-02,-2.85E-01
3.65E+00,1.61E-01,7.56E-01,2.91E+00,6.44E-01,0.394250927,7.51E-01,5.06E-02,-1.15E-01,1.95E-01,-2.79E-01,1.48E-01,-2.82E-01
3.65E+00,1.80E-02,9.63E-01,3.53E+00,3.54E-01,0.281491828,7.40E-01,6.93E-02,-1.81E-01,2.54E-01,-2.22E-01,1.53E-01,-2.78E-01
3.29E+00,2.30E-01,4.36E-01,3.75E+00,6.95E-01,0.15796188,9.98E-01,-5.62E-03,-1.04E-01,1.81E-01,-1.97E-01,1.51E-01,-2.67E-01
3.00E+00,2.21E-01,8.34E-01,4.21E+00,5.29E-01,0.321129223,8.61E-01,3.88E-02,-1.88E-01,2.96E-01,-2.77E-01,1.09E-01,-1.97E-01
3.74E+00,8.48E-02,9.58E-01,4.34E+00,9.29E-01,0.275610058,9.89E-01,3.23E-02,-1.41E-01,2.59E-01,-2.80E-01,1.33E-01,-2.67E-01
3.05E+00,1.87E-01,6.39E-01,4.38E+00,7.08E-01,0.342944924,5.16E-01,9.04E-02,-1.42E-01,2.32E-01,-2.49E-01,4.70E-02,-2.93E-01
3.14E+00,5.82E-03,8.42E-01,3.83E+00,8.37E-01,0.359644139,7.95E-01,8.96E-03,-2.15E-01,2.61E-01,-2.09E-01,1.10E-01,-1.80E-01
2.42E+00,2.35E-01,9.69E-01,3.99E+00,4.92E-01,0.316520972,5.58E-01,5.18E-02,-1.65E-01,2.34E-01,-2.40E-01,1.14E-01,-2.52E-01
4.24E+00,1.26E-01,3.44E-01,4.05E+00,3.56E-01,0.405325673,7.62E-01,6.16E-02,-2.46E-01,2.37E-01,-1.57E-01,1.63E-01,-2.53E-01
3.04E+00,8.15E-02,2.20E-01,3.92E+00,4.86E-01,0.310723177,9.67E-01,-1.68E-02,-1.80E-01,1.46E-01,-2.02E-01,8.63E-02,-2.55E-01
3.77E+00,-2.60E-01,-2.89E-01,3.55E+00,7.35E-01,0.177776567,7.79E-01,-1.98E-03,-2.37E-01,2.10E-01,-2.23E-01,1.58E-01,-2.23E-01
3.62E+00,-1.07E-01,7.78E-02,3.86E+00,5.53E-01,0.178808952,6.88E-01,9.36E-02,-2.11E-01,2.79E-01,-2.31E-01,1.81E-01,-2.35E-01
4.34E+00,-1.63E-01,2.98E-01,4.01E+00,7.09E-01,0.297415049,8.08E-01,-2.65E-02,-2.17E-01,1.67E-01,-1.41E-01,1.69E-01,-2.71E-01
4.10E+00,-1.36E-01,3.80E-01,3.73E+00,6.40E-01,0.376773857,6.60E-01,-9.90E-03,-2.85E-01,2.65E-01,-2.17E-01,8.01E-02,-2.76E-01
4.06E+00,-4.05E-01,4.00E-01,4.38E+00,7.74E-01,0.242166393,8.46E-01,8.72E-02,-2.28E-01,2.24E-01,-1.73E-01,1.44E-01,-2.36E-01
3.66E+00,-2.81E-01,2.71E-01,4.07E+00,3.30E-01,0.368325327,9.73E-01,1.41E-02,-1.61E-01,1.98E-01,-1.50E-01,1.22E-01,-2.78E-01
3.67E+00,-1.80E-01,4.43E-02,2.78E+00,4.15E-01,0.372828351,8.70E-01,2.08E-02,-2.09E-01,1.84E-01,-1.85E-01,1.49E-01,-2.88E-01
4.36E+00,2.23E-02,1.52E-01,3.92E+00,7.35E-01,0.348146417,8.79E-01,1.37E-02,-2.18E-01,2.52E-01,-2.41E-01,1.75E-01,-2.81E-01
4.24E+00,8.54E-02,-9.19E-02,4.28E+00,8.65E-01,0.328637571,8.66E-01,-8.61E-02,-1.79E-01,1.79E-01,-1.95E-01,1.78E-01,-2.89E-01
3.60E+00,1.39E-01,3.61E-01,4.43E+00,9.26E-01,0.22645743,9.34E-01,1.65E-02,-1.51E-01,2.09E-01,-2.80E-01,1.04E-01,-2.54E-01
3.77E+00,-1.73E-01,5.03E-01,4.36E+00,6.70E-01,0.385962202,8.89E-01,-2.74E-02,-2.23E-01,1.62E-01,-1.78E-01,1.10E-01,-2.89E-01
3.61E+00,1.02E-01,-1.48E-01,4.19E+00,4.41E-01,0.204948108,9.51E-01,2.07E-02,-1.36E-01,2.05E-01,-1.84E-01,1.88E-01,-2.32E-01
3.22E+00,1.47E-01,8.71E-02,4.05E+00,7.34E-01,0.383027168,9.98E-01,-2.13E-04,-2.49E-01,1.30E-01,-1.98E-01,1.02E-01,-2.75E-01
