"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.35E+00,-4.91E-01,-5.65E-01,3.84E+00,5.47E-01,0.323553213,9.33E-01,-8.59E-02,-2.88E-01,2.93E-01,1.77E-01,2.33E-01,-7.10E-02
4.14E+00,-2.92E-02,-5.19E-01,4.30E+00,9.03E-01,0.393490107,5.40E-01,-3.00E-02,-2.27E-01,2.07E-01,8.60E-02,2.82E-01,-3.95E-02
4.46E+00,2.16E-01,-8.35E-01,4.07E+00,6.93E-01,0.368055209,8.29E-01,-6.42E-02,-2.15E-01,2.36E-01,2.26E-01,2.74E-01,-1.68E-01
3.22E+00,-2.03E-01,-1.69E-01,4.14E+00,4.46E-01,0.310713378,5.50E-01,-6.85E-02,-2.36E-01,1.88E-01,1.55E-01,2.82E-01,-4.53E-02
4.34E+00,-1.44E-01,-8.07E-01,3.62E+00,4.15E-01,0.315456585,9.41E-01,-8.63E-02,-2.05E-01,2.64E-01,1.15E-01,1.72E-01,-2.63E-02
4.13E+00,2.80E-02,-3.86E-01,3.69E+00,9.83E-01,0.32029154,7.70E-01,-2.36E-02,-2.60E-01,2.86E-01,1.68E-01,2.92E-01,-3.30E-02
4.33E+00,5.15E-02,-7.81E-01,4.43E+00,5.51E-01,0.397926398,9.10E-01,-4.49E-02,-2.08E-01,2.74E-01,1.26E-01,2.64E-01,-9.81E-02
3.89E+00,-2.85E-01,-7.53E-01,4.05E+00,5.89E-01,0.267478905,9.46E-01,3.40E-02,-2.62E-01,2.03E-01,1.34E-01,2.64E-01,-2.54E-02
4.00E+00,-1.61E-02,-5.42E-01,4.00E+00,4.09E-01,0.27327455,7.87E-01,-1.27E-02,-2.19E-01,2.25E-01,1.76E-01,2.67E-01,-9.46E-02
4.28E+00,-2.61E-01,-7.50E-01,3.67E+00,8.61E-01,0.326224414,9.57E-01,-8.38E-02,-2.10E-01,1.55E-01,1.45E-01,2.96E-01,-1.80E-01
3.79E+00,-1.44E-01,-8.63E-01,4.50E+00,7.61E-01,0.365202289,9.20E-01,-7.42E-02,-2.48E-01,2.71E-01,1.42E-01,2.37E-01,-1.19E-02
3.35E+00,2.28E-01,-8.30E-01,4.29E+00,9.03E-01,0.269403262,8.42E-01,-6.15E-02,-2.36E-01,2.47E-01,1.33E-01,2.67E-01,-4.57E-02
4.32E+00,-1.56E-01,-6.74E-01,3.37E+00,8.20E-01,0.3105759,8.27E-01,-3.42E-02,-2.35E-01,2.86E-01,1.68E-01,2.10E-01,-8.68E-02
4.12E+00,-1.21E-01,-9.14E-01,4.20E+00,8.21E-01,0.204910359,6.85E-01,-7.28E-02,-2.54E-01,2.89E-01,2.05E-01,2.49E-01,-1.58E-01
3.69E+00,4.08E-02,-6.67E-01,3.75E+00,7.23E-01,0.37323942,5.40E-01,-7.79E-02,-1.89E-01,2.59E-01,5.74E-02,2.79E-01,-8.52E-02
3.41E+00,-1.47E-02,-5.72E-01,4.20E+00,7.57E-01,0.37797138,8.79E-01,6.99E-02,-2.44E-01,2.30E-01,1.68E-01,2.82E-01,-1.17E-01
4.30E+00,2.13E-01,-1.78E-01,3.98E+00,7.98E-01,0.218346702,7.86E-01,-5.67E-02,-2.48E-01,1.00E-01,1.96E-01,2.41E-01,-2.25E-01
1.80E+00,-2.34E-02,-2.12E-01,4.26E+00,9.93E-01,0.404912703,9.41E-01,-5.90E-02,-1.92E-01,2.24E-01,6.24E-02,1.77E-01,-2.01E-01
3.29E+00,-7.01E-02,-6.39E-01,4.19E+00,8.54E-01,0.289512957,9.59E-01,9.48E-03,-1.80E-01,1.32E-01,2.15E-01,2.89E-01,-2.26E-01
3.30E+00,-6.87E-02,-2.25E-01,4.46E+00,4.74E-01,0.314355068,8.54E-01,-1.90E-02,-2.43E-01,2.71E-01,1.49E-01,1.54E-01,-1.61E-01
3.83E+00,-1.09E-01,-1.08E-01,4.36E+00,7.60E-01,0.303476677,7.31E-01,-6.21E-02,-1.40E-01,2.25E-01,2.10E-01,2.63E-01,-2.27E-01
3.18E+00,-1.18E-01,-5.30E-01,4.03E+00,6.50E-01,0.41162674,9.67E-01,6.36E-02,-2.47E-01,2.76E-01,1.42E-01,2.68E-01,-2.11E-01
2.85E+00,-2.27E-01,-2.51E-01,4.21E+00,5.48E-01,0.361952152,9.01E-01,3.33E-02,-2.28E-01,1.81E-01,1.17E-01,2.54E-01,-8.48E-02
4.13E+00,-3.04E-01,-1.89E-01,4.37E+00,8.83E-01,0.370521124,9.59E-01,6.69E-02,-2.53E-01,2.14E-01,1.55E-01,2.73E-01,-9.49E-02
3.80E+00,7.26E-02,-3.97E-01,3.35E+00,6.49E-01,0.363753915,8.44E-01,-4.50E-02,-1.72E-01,2.22E-01,1.74E-01,2.88E-01,-1.75E-01
3.67E+00,-1.60E-01,-3.75E-01,4.00E+00,8.41E-01,0.318054975,9.42E-01,3.35E-02,-1.99E-01,1.96E-01,1.65E-01,2.75E-01,-2.60E-01
3.69E+00,1.10E-02,-1.44E-02,4.23E+00,7.61E-01,0.349255831,7.22E-01,-8.18E-03,-1.69E-01,1.78E-01,1.36E-01,2.22E-01,-1.94E-01
3.14E+00,7.68E-02,-4.29E-01,3.14E+00,6.54E-01,0.355473873,8.12E-01,6.31E-02,-2.64E-01,2.65E-01,9.52E-02,2.80E-01,-1.60E-01
3.90E+00,1.24E-02,-7.01E-01,3.67E+00,7.37E-01,0.352438366,7.78E-01,3.63E-02,-2.65E-01,2.33E-01,1.65E-01,2.92E-01,-5.80E-02
3.79E+00,-2.63E-01,-5.84E-01,4.22E+00,6.35E-01,0.330176412,2.81E-01,1.48E-02,-2.83E-01,2.99E-01,1.90E-01,2.92E-01,-1.80E-01
2.71E+00,-6.89E-02,-8.71E-01,4.45E+00,7.28E-01,0.366214538,8.58E-01,6.39E-02,-1.93E-01,2.56E-01,1.36E-01,2.81E-01,-1.07E-01
3.37E+00,-7.08E-02,4.66E-03,4.08E+00,5.26E-01,0.210138355,7.39E-01,-5.66E-02,-2.46E-01,1.95E-01,1.42E-01,2.58E-01,-1.22E-01
4.17E+00,-2.21E-01,-3.18E-01,4.32E+00,5.14E-01,0.284530188,8.96E-01,-4.59E-03,-2.23E-01,2.05E-01,5.83E-02,2.49E-01,-1.68E-01
3.69E+00,-2.56E-02,2.27E-02,3.95E+00,7.19E-01,0.373191912,8.25E-01,-4.99E-02,-2.59E-01,2.64E-01,9.80E-02,2.78E-01,-1.92E-01
2.56E+00,6.38E-02,-2.39E-01,4.42E+00,5.64E-01,0.355978509,7.80E-01,9.73E-02,-2.44E-01,2.56E-01,1.82E-01,1.70E-01,-1.18E-01
3.52E+00,-1.39E-01,-6.90E-01,4.13E+00,6.15E-01,0.399416077,4.54E-01,4.42E-02,-2.75E-01,2.50E-01,1.46E-01,2.67E-01,-1.82E-01
3.26E+00,-2.32E-01,-3.16E-01,4.41E+00,8.14E-01,0.330012968,8.58E-01,-9.25E-02,-2.10E-01,1.86E-01,2.18E-01,2.69E-01,-1.11E-01
3.45E+00,-8.58E-02,-7.15E-01,4.46E+00,8.77E-01,0.346603856,9.09E-01,3.48E-04,-2.32E-01,1.77E-01,1.52E-01,2.58E-01,-2.22E-01
3.38E+00,-2.82E-01,-4.60E-01,4.13E+00,5.49E-01,0.274808883,7.56E-01,-8.15E-03,-2.89E-01,2.78E-01,1.04E-01,2.91E-01,-1.67E-01
3.75E+00,1.06E-01,-4.54E-01,3.91E+00,6.93E-01,0.401684355,6.46E-01,2.13E-02,-2.87E-01,2.30E-01,1.05E-01,2.77E-01,-1.71E-01
3.86E+00,-5.14E-01,-5.14E-01,4.38E+00,8.99E-01,0.324416614,9.44E-01,-2.91E-02,-2.61E-01,1.65E-01,3.51E-02,2.34E-01,-1.19E-01
4.47E+00,3.78E-01,-4.47E-01,4.00E+00,5.33E-01,0.356216997,9.12E-01,1.68E-02,-2.24E-01,2.83E-01,1.95E-01,1.82E-01,-1.95E-01
4.20E+00,3.11E-01,-1.16E-01,3.79E+00,3.54E-01,0.380711217,8.25E-01,2.89E-03,-2.43E-01,2.45E-01,2.80E-01,1.41E-01,-9.03E-02
3.51E+00,5.74E-01,-4.38E-01,4.21E+00,5.73E-01,0.328361003,5.34E-01,-7.30E-02,-1.78E-01,2.99E-01,2.08E-01,1.48E-01,-1.22E-01
4.21E+00,4.28E-01,-6.07E-01,3.81E+00,5.39E-01,0.36353515,6.91E-01,-5.51E-02,-1.49E-01,2.15E-01,1.73E-01,2.16E-01,-2.00E-01
4.05E+00,5.15E-01,-2.50E-01,4.33E+00,9.25E-01,0.403723862,9.81E-01,-7.99E-02,-2.70E-01,2.78E-01,2.38E-01,9.05E-02,-1.55E-01
4.17E+00,4.03E-01,-6.14E-01,4.23E+00,8.55E-01,0.355732828,7.40E-01,-8.36E-02,-2.13E-01,2.80E-01,1.98E-01,1.71E-01,-1.43E-01
4.34E+00,2.67E-01,-5.66E-01,4.08E+00,4.40E-01,0.271437724,6.61E-01,-4.58E-02,-2.01E-01,2.91E-01,2.37E-01,1.28E-01,-1.34E-01
3.24E+00,4.82E-01,-3.75E-01,4.38E+00,5.08E-01,0.365634031,7.88E-01,-8.73E-02,-1.62E-01,2.86E-01,1.63E-01,1.75E-01,-1.04E-01
3.79E+00,1.69E-02,-2.88E-02,4.22E+00,7.89E-01,0.398630366,8.05E-01,-5.82E-02,-1.94E-01,2.55E-01,9.78E-02,2.39E-01,-8.78E-02
4.38E+00,2.40E-01,-2.66E-01,3.80E+00,2.65E-01,0.277100316,8.07E-01,-4.69E-02,-2.00E-01,1.84E-01,1.48E-01,1.91E-01,-1.79E-01
3.68E+00,6.68E-01,-4.50E-01,4.19E+00,8.21E-01,0.40194488,8.55E-01,-2.69E-03,-2.28E-01,1.98E-01,2.20E-01,1.85E-01,-1.28E-01
4.02E+00,-1.08E-01,-6.85E-01,3.74E+00,6.59E-01,0.394375464,8.36E-01,-3.31E-02,-2.15E-01,2.58E-01,1.47E-01,1.10E-01,-2.28E-01
3.98E+00,4.75E-01,-3.22E-01,3.92E+00,9.00E-01,0.364866596,8.34E-01,-6.47E-02,-2.12E-01,2.62E-01,1.00E-01,1.89E-01,-1.58E-01
3.53E+00,-2.44E-01,-4.89E-01,3.95E+00,6.67E-01,0.287848878,7.31E-01,-8.61E-02,-2.30E-01,2.71E-01,2.56E-01,1.54E-01,-2.88E-01
3.55E+00,7.06E-02,4.37E-02,4.23E+00,5.29E-01,0.323842805,6.64E-01,9.93E-03,-2.16E-01,2.34E-01,1.66E-01,1.96E-01,-1.58E-01
3.71E+00,3.91E-01,-2.48E-01,4.15E+00,9.75E-01,0.34421468,7.48E-01,8.17E-02,-1.65E-01,2.42E-01,1.77E-01,2.21E-01,-1.85E-01
3.71E+00,8.28E-01,-3.13E-01,3.99E+00,4.72E-01,0.290414149,9.63E-01,-2.67E-02,-1.24E-01,2.76E-01,8.95E-02,1.58E-01,-8.04E-02
4.18E+00,4.47E-01,-3.22E-02,3.95E+00,3.59E-01,0.316533376,9.51E-01,-4.76E-02,-1.95E-01,2.56E-01,2.26E-01,2.51E-01,-1.10E-01
4.04E+00,2.21E-01,-4.08E-01,3.61E+00,6.89E-01,0.318804755,8.92E-01,-2.12E-02,-2.43E-01,2.22E-01,1.69E-01,9.01E-02,-1.74E-01
4.00E+00,3.68E-01,-7.18E-01,4.19E+00,5.49E-01,0.353909026,6.56E-01,3.48E-02,-2.24E-01,2.67E-01,2.32E-02,1.37E-01,-1.57E-01
3.48E+00,6.15E-01,-3.04E-01,3.97E+00,6.55E-01,0.40256016,9.09E-01,-9.79E-02,-2.25E-01,1.59E-01,2.47E-01,1.54E-01,-2.12E-01
4.33E+00,3.67E-01,-3.36E-01,3.02E+00,3.71E-01,0.359470401,7.34E-01,-3.14E-02,-1.70E-01,2.51E-01,1.43E-01,1.33E-01,-1.49E-01
4.13E+00,5.04E-01,-2.64E-01,3.37E+00,8.99E-01,0.362455423,9.94E-01,-3.86E-02,-2.05E-01,2.87E-01,1.83E-01,1.33E-01,-1.69E-01
3.76E+00,3.65E-01,-3.55E-01,3.77E+00,5.51E-01,0.330855696,8.23E-01,-4.48E-02,-1.74E-01,1.79E-01,1.35E-01,1.99E-01,-1.83E-01
3.16E+00,7.75E-02,-5.27E-01,4.43E+00,6.08E-01,0.353335672,8.02E-01,-9.22E-02,-2.11E-01,2.76E-01,1.79E-01,5.68E-02,-1.90E-01
3.59E+00,2.26E-01,-6.64E-01,3.68E+00,7.12E-01,0.304071739,8.91E-01,2.27E-03,-9.76E-02,2.83E-01,1.98E-01,1.30E-01,-1.12E-01
4.37E+00,1.41E-01,4.08E-02,3.46E+00,5.04E-01,0.265484921,8.84E-01,-3.64E-02,-1.50E-01,2.92E-01,1.45E-01,8.44E-02,-1.27E-01
4.42E+00,3.17E-01,-2.17E-01,4.10E+00,3.96E-01,0.332271075,9.17E-01,1.38E-02,-1.28E-01,2.71E-01,1.98E-01,2.37E-01,-1.39E-01
4.04E+00,3.92E-02,-5.95E-01,3.66E+00,6.13E-01,0.383129625,9.63E-01,1.64E-02,-1.70E-01,2.99E-01,1.73E-01,2.11E-01,-8.78E-02
3.25E+00,8.08E-01,-7.44E-01,3.97E+00,5.06E-01,0.410427149,8.64E-01,9.04E-02,-1.62E-01,2.53E-01,1.68E-01,1.60E-01,-1.30E-01
3.78E+00,7.35E-01,-5.95E-01,4.10E+00,6.45E-01,0.412100531,9.69E-01,-9.84E-03,-2.08E-01,2.70E-01,2.14E-01,1.86E-01,-9.15E-02
3.81E+00,2.63E-01,-8.36E-01,3.69E+00,6.84E-01,0.216114685,7.66E-01,-4.95E-02,-1.66E-01,2.77E-01,1.83E-01,2.42E-01,-5.56E-02
3.35E+00,2.54E-01,-5.41E-01,4.35E+00,6.79E-01,0.235542781,4.38E-01,-5.59E-02,-9.84E-02,2.49E-01,2.39E-01,2.17E-01,-1.03E-01
4.19E+00,7.23E-01,-5.98E-01,3.92E+00,8.50E-01,0.27666171,7.83E-01,2.39E-02,-1.42E-01,2.43E-01,1.41E-01,2.43E-01,-1.38E-01
2.98E+00,1.12E-01,-2.91E-01,3.86E+00,4.43E-01,0.363408505,7.87E-01,7.12E-02,-1.40E-01,2.95E-01,1.26E-01,1.91E-01,-2.02E-01
4.20E+00,8.75E-02,-8.96E-01,2.47E+00,5.87E-01,0.339162407,8.54E-01,-4.03E-02,-1.71E-01,2.84E-01,9.47E-02,2.17E-01,-1.76E-01
4.34E+00,3.65E-01,-8.86E-01,4.38E+00,4.69E-01,0.337800861,9.22E-01,6.87E-03,-2.43E-01,2.37E-01,1.62E-01,1.45E-01,-1.16E-01
3.65E+00,4.59E-01,-7.30E-01,3.33E+00,6.09E-01,0.340302127,7.16E-01,6.94E-02,-1.83E-01,1.90E-01,1.65E-01,2.75E-01,-1.43E-01
3.67E+00,3.19E-01,-5.59E-01,3.82E+00,6.75E-01,0.387167168,8.07E-01,-3.81E-02,-2.01E-01,2.53E-01,1.58E-01,2.69E-01,-1.36E-01
3.34E+00,3.42E-01,-7.51E-01,4.46E+00,8.92E-01,0.337480052,8.85E-01,1.43E-02,-1.77E-01,2.99E-01,1.64E-01,1.95E-01,-1.86E-01
3.77E+00,3.57E-01,-7.36E-01,3.82E+00,4.51E-01,0.279838044,8.32E-01,1.65E-03,-1.99E-01,2.70E-01,8.98E-02,1.79E-01,-1.59E-01
4.26E+00,6.71E-02,-7.14E-01,3.98E+00,6.82E-01,0.313655234,7.24E-01,3.01E-02,-2.57E-01,2.82E-01,1.69E-01,1.77E-01,-1.73E-01
3.96E+00,3.38E-01,-4.75E-01,3.74E+00,4.89E-01,0.388382843,8.80E-01,7.96E-02,-1.66E-01,2.85E-01,1.63E-01,2.79E-01,-2.11E-01
3.84E+00,1.58E-01,-4.23E-01,3.96E+00,9.99E-01,0.401802607,7.75E-01,-9.24E-02,-1.01E-01,2.74E-01,6.78E-02,2.38E-01,-1.75E-01
4.36E+00,4.68E-01,-6.51E-01,3.86E+00,5.02E-01,0.402559664,9.73E-01,5.58E-03,-1.11E-01,2.64E-01,2.39E-01,2.81E-01,-1.26E-01
3.36E+00,2.25E-01,-9.27E-01,3.67E+00,8.38E-01,0.342622172,9.86E-01,2.69E-02,-1.37E-01,2.29E-01,8.58E-02,1.87E-01,-1.53E-01
4.29E+00,5.80E-01,-7.13E-01,4.15E+00,6.47E-01,0.377882113,9.83E-01,4.47E-02,-1.98E-01,2.47E-01,5.44E-02,2.17E-01,-1.37E-01
4.22E+00,1.10E-01,-4.57E-01,4.22E+00,7.84E-01,0.377687577,7.72E-01,5.77E-02,-1.35E-01,2.72E-01,1.57E-01,1.99E-01,-5.97E-02
3.94E+00,3.48E-01,-8.52E-02,3.74E+00,6.46E-01,0.356275585,9.32E-01,7.88E-02,-6.70E-02,2.47E-01,2.45E-01,1.13E-01,-1.34E-01
4.04E+00,5.79E-02,-5.25E-01,3.01E+00,3.79E-01,0.379126896,8.55E-01,-9.33E-02,-2.24E-01,2.37E-01,2.79E-01,2.76E-01,-1.44E-01
4.03E+00,-1.08E-01,-5.76E-01,4.14E+00,6.75E-01,0.391064381,9.59E-01,-5.91E-02,-1.67E-01,2.71E-01,1.71E-01,2.98E-01,-1.26E-01
3.52E+00,-1.16E-01,-6.36E-01,3.78E+00,7.55E-01,0.337973401,5.63E-01,-8.09E-02,-2.44E-01,1.94E-01,1.55E-01,2.92E-01,-2.55E-01
4.06E+00,1.53E-01,-3.17E-01,3.80E+00,9.86E-01,0.40886102,7.60E-01,3.05E-02,-1.44E-01,2.52E-01,1.34E-01,2.38E-01,-2.14E-01
4.17E+00,-2.91E-01,-6.32E-01,4.35E+00,6.84E-01,0.375807544,9.45E-01,-7.60E-02,-1.54E-01,2.66E-01,1.28E-01,2.82E-01,-2.36E-01
3.08E+00,-2.58E-01,-9.70E-01,4.14E+00,6.57E-01,0.27077043,9.85E-01,-2.69E-02,-2.29E-01,2.93E-01,1.54E-01,2.70E-01,-2.24E-01
3.89E+00,3.37E-01,-9.92E-01,3.65E+00,7.95E-01,0.326269772,4.21E-01,-5.11E-03,-2.23E-01,2.44E-01,1.97E-01,2.15E-01,-2.57E-01
2.81E+00,-9.34E-04,-9.47E-01,4.34E+00,4.81E-01,0.399225345,9.12E-01,-5.45E-02,-1.77E-01,2.33E-01,1.03E-01,2.97E-01,-2.48E-01
3.89E+00,-1.99E-02,-4.42E-01,3.67E+00,8.99E-01,0.391173412,4.78E-01,-4.90E-02,-2.35E-01,2.38E-01,1.17E-01,2.98E-01,-2.64E-01
4.04E+00,2.85E-01,-5.82E-01,4.21E+00,4.40E-01,0.280026874,6.67E-01,-1.20E-02,-2.63E-01,2.18E-01,1.41E-01,2.27E-01,-2.44E-01
4.26E+00,-2.60E-02,-3.89E-01,4.29E+00,7.80E-01,0.246576801,6.54E-01,-3.88E-02,-1.65E-01,2.05E-01,1.65E-01,1.90E-01,-1.92E-01
3.16E+00,-8.41E-02,-8.06E-01,4.10E+00,6.39E-01,0.38464097,7.82E-01,-7.49E-02,-1.27E-01,1.70E-01,7.73E-02,2.83E-01,-2.48E-01
4.26E+00,-8.06E-02,-6.19E-01,4.25E+00,7.55E-01,0.342039887,8.07E-01,-7.14E-03,-1.64E-01,1.79E-01,1.99E-01,2.67E-01,-2.74E-01
3.57E+00,-1.00E-01,-7.69E-01,3.14E+00,8.14E-01,0.403418641,8.32E-01,-5.42E-02,-2.53E-01,2.90E-01,1.51E-01,2.83E-01,-1.95E-01
4.46E+00,-1.12E-01,-6.84E-01,3.72E+00,3.04E-01,0.3548944,5.38E-01,-9.80E-02,-1.85E-01,2.14E-01,1.77E-01,2.54E-01,-2.36E-01
3.92E+00,-3.14E-01,-7.48E-01,4.29E+00,9.12E-01,0.412682693,8.81E-01,-6.18E-02,-2.13E-01,2.60E-01,1.58E-01,2.74E-01,-2.37E-01
3.91E+00,-1.70E-01,-7.51E-01,4.09E+00,8.08E-01,0.327500745,6.67E-01,1.60E-02,-1.59E-01,2.34E-01,1.53E-01,2.75E-01,-2.59E-01
4.08E+00,-2.18E-01,-6.79E-01,3.39E+00,6.67E-01,0.351066277,9.36E-01,-6.80E-02,-1.80E-01,2.76E-01,1.79E-01,2.72E-01,-2.37E-01
3.71E+00,4.21E-01,-1.81E-01,3.52E+00,8.45E-01,0.286939293,8.00E-01,-6.95E-02,-2.66E-01,2.88E-01,1.50E-01,2.76E-01,-2.73E-01
3.96E+00,-7.34E-02,-6.81E-01,4.00E+00,6.11E-01,0.264798897,5.85E-01,-9.74E-02,-2.85E-01,1.74E-01,9.98E-02,2.67E-01,-1.94E-01
3.54E+00,-2.48E-02,-5.69E-01,3.22E+00,5.31E-01,0.376480006,9.13E-01,-7.36E-02,-1.97E-01,2.87E-01,6.58E-02,2.81E-01,-2.89E-01
3.63E+00,-7.11E-02,-8.63E-01,3.88E+00,6.14E-01,0.350473697,6.63E-01,9.68E-03,-2.63E-01,2.98E-01,1.11E-01,2.19E-01,-1.69E-01
4.11E+00,-1.20E-01,-7.18E-01,4.18E+00,6.21E-01,0.191754346,9.02E-01,1.06E-02,-2.78E-01,2.67E-01,1.58E-01,2.78E-01,-1.75E-01
3.53E+00,-1.57E-02,-5.16E-01,4.32E+00,8.27E-01,0.363607217,7.01E-01,-9.35E-02,-1.83E-01,2.81E-01,8.48E-02,2.74E-01,-1.95E-01
2.91E+00,-2.77E-02,-8.04E-01,4.15E+00,5.07E-01,0.32572813,8.06E-01,-9.45E-02,-2.40E-01,2.29E-01,2.05E-01,2.22E-01,-2.50E-01
3.70E+00,-4.45E-01,-7.79E-01,3.88E+00,8.59E-01,0.370694739,7.56E-01,-4.47E-02,-2.28E-01,2.81E-01,2.10E-01,2.45E-01,-2.26E-01
3.56E+00,8.48E-03,-4.66E-01,3.67E+00,4.33E-01,0.316587499,7.70E-01,-5.78E-02,-2.69E-01,2.03E-01,1.29E-01,7.62E-02,-1.78E-01
3.34E+00,-3.17E-02,-7.20E-01,3.22E+00,7.11E-01,0.309947389,4.18E-01,-2.33E-02,-2.97E-01,1.75E-01,1.02E-01,1.29E-01,-1.55E-01
3.80E+00,2.10E-02,-5.15E-01,3.92E+00,4.11E-01,0.203429363,9.30E-01,1.36E-02,-2.26E-01,2.36E-01,1.26E-02,7.68E-02,-1.40E-01
3.17E+00,-1.34E-01,-3.77E-01,3.44E+00,7.24E-01,0.399824293,5.26E-01,1.72E-02,-2.62E-01,2.50E-01,1.78E-01,7.96E-02,-1.27E-01
3.30E+00,-2.25E-01,-6.37E-01,3.68E+00,2.83E-01,0.291078259,8.51E-01,-1.35E-02,-2.79E-01,2.17E-01,1.05E-01,1.74E-01,-1.76E-01
3.32E+00,-1.77E-01,-7.66E-01,3.82E+00,8.27E-01,0.323660011,5.92E-01,-5.12E-02,-2.70E-01,2.78E-01,1.20E-01,1.44E-01,-2.11E-01
3.12E+00,-2.22E-01,-3.06E-01,3.60E+00,7.54E-01,0.397240663,6.97E-01,-2.13E-02,-2.93E-01,2.54E-01,7.77E-02,1.87E-01,-2.40E-01
3.40E+00,-2.40E-01,-6.37E-01,4.04E+00,5.23E-01,0.347806465,8.76E-01,2.24E-02,-2.15E-01,2.68E-01,1.26E-01,9.13E-02,-1.77E-01
3.54E+00,-7.76E-02,-3.78E-01,3.65E+00,7.09E-01,0.299248402,4.23E-01,-5.01E-02,-2.78E-01,2.55E-01,7.21E-02,4.73E-02,-1.51E-01
3.95E+00,9.20E-04,-2.80E-01,3.42E+00,7.80E-01,0.33299766,8.46E-01,-5.94E-02,-2.29E-01,1.90E-01,1.19E-01,1.09E-01,-1.69E-01
3.04E+00,-2.23E-01,-2.37E-01,4.06E+00,5.26E-01,0.396421751,3.94E-01,-9.20E-02,-2.19E-01,2.62E-01,1.35E-01,6.90E-02,-2.36E-01
3.31E+00,9.97E-03,-4.02E-01,2.53E+00,8.63E-01,0.378790003,7.12E-01,8.47E-03,-2.93E-01,2.05E-01,4.16E-02,8.95E-02,-1.88E-01
3.97E+00,-2.22E-01,-4.39E-01,3.11E+00,4.32E-01,0.338227641,9.50E-01,-8.65E-02,-2.65E-01,2.01E-01,7.37E-02,2.16E-01,-1.49E-01
4.17E+00,-2.33E-01,-5.81E-01,3.29E+00,7.43E-01,0.391657664,8.03E-01,2.57E-02,-2.90E-01,1.31E-01,9.65E-02,1.17E-01,-1.15E-01
3.47E+00,-2.48E-03,-7.80E-01,4.31E+00,7.32E-01,0.168681128,7.87E-01,-1.24E-02,-1.82E-01,2.84E-01,1.28E-01,1.77E-01,-1.15E-01
3.04E+00,2.66E-01,-1.11E-01,4.18E+00,6.45E-01,0.394846898,6.44E-01,-5.65E-02,-2.19E-01,2.57E-01,1.14E-01,1.06E-01,-1.28E-01
3.96E+00,-9.87E-02,-3.00E-01,3.01E+00,8.63E-01,0.381742114,9.59E-01,-8.56E-02,-2.77E-01,2.12E-01,9.21E-02,8.34E-02,-2.37E-01
3.55E+00,-2.52E-01,-5.50E-01,3.70E+00,2.57E-01,0.354489078,9.33E-01,8.74E-04,-2.77E-01,2.43E-01,-4.81E-02,4.35E-02,-1.46E-01
3.72E+00,-4.85E-01,-6.21E-01,3.54E+00,6.47E-01,0.343860132,5.67E-01,5.32E-03,-2.10E-01,2.44E-01,1.36E-02,1.53E-01,-1.24E-01
4.03E+00,-2.30E-01,-4.37E-01,2.79E+00,4.33E-01,0.35494108,9.90E-01,-7.68E-04,-2.25E-01,2.48E-01,9.13E-02,1.09E-01,-9.57E-02
4.02E+00,-1.57E-01,-6.74E-01,3.04E+00,8.16E-01,0.385917052,5.06E-01,-1.72E-02,-1.84E-01,2.79E-01,9.50E-02,4.85E-02,-1.38E-01
3.44E+00,1.76E-01,-5.71E-01,4.21E+00,5.17E-01,0.373192408,9.15E-01,-2.34E-02,-2.99E-01,1.31E-01,2.44E-01,3.38E-02,-1.27E-01
3.22E+00,1.69E-01,-7.17E-01,3.63E+00,7.66E-01,0.405414362,9.04E-01,-2.07E-02,-2.46E-01,2.80E-01,8.93E-02,1.58E-01,-1.37E-01
4.19E+00,-3.34E-01,-4.04E-01,2.80E+00,8.88E-01,0.326304751,6.06E-01,-9.65E-02,-2.23E-01,2.54E-01,1.53E-01,9.98E-02,-1.76E-01
3.57E+00,1.57E-01,-3.84E-01,3.28E+00,6.74E-01,0.340229399,4.40E-01,4.03E-02,-2.95E-01,2.95E-01,5.07E-02,1.32E-01,-1.83E-01
3.69E+00,1.24E-01,-6.97E-01,3.78E+00,8.18E-01,0.33282756,8.27E-01,6.28E-02,-2.72E-01,1.83E-01,1.99E-01,2.04E-01,-1.36E-01
3.30E+00,1.97E-01,-2.33E-01,4.04E+00,7.96E-01,0.400073613,8.84E-01,-5.72E-02,-2.71E-01,2.21E-01,1.77E-01,2.65E-01,-1.36E-01
2.87E+00,-3.54E-01,-8.08E-01,3.04E+00,3.88E-01,0.285135379,5.61E-01,-9.59E-02,-1.34E-01,1.87E-01,7.83E-02,1.84E-01,-1.48E-01
2.42E+00,-2.61E-01,-5.24E-01,4.42E+00,8.05E-01,0.406628755,8.51E-01,-3.20E-02,-2.37E-01,1.54E-01,2.70E-01,2.39E-01,-2.61E-01
3.76E+00,3.59E-01,-6.36E-01,4.40E+00,7.28E-01,0.386110885,8.12E-01,1.76E-02,-2.91E-01,2.31E-01,1.63E-01,2.34E-01,-2.22E-01
2.80E+00,-3.33E-03,-6.93E-01,3.49E+00,6.79E-01,0.321756494,8.48E-01,-1.99E-02,-2.79E-01,2.41E-01,1.62E-01,2.71E-01,-1.55E-01
